student_id,hours_studied,attendance_rate,previous_score,sleep_hours,tutoring_sessions,parental_education,internet_access,extracurricular_activities,peer_study_group,stress_level,final_score,performance_tier
STU_11978,10.0,84.8,38.0,7.4,5,Some College,Yes,Yes,No,1,92.4,Distinction
STU_11979,17.6,82.7,76.8,8.4,1,Some College,Yes,Yes,No,1,100.0,Distinction
STU_11980,8.7,74.9,64.3,6.1,0,Bachelor's,Yes,Yes,No,6,77.4,Merit
STU_11981,6.0,74.7,85.3,6.9,2,Bachelor's,No,Yes,No,7,87.1,Distinction
STU_11982,10.9,84.6,76.7,7.3,0,High School,No,Yes,No,10,80.5,Merit
STU_11983,20.6,66.9,85.5,8.0,0,High School,Yes,Yes,Yes,9,84.2,Merit
STU_11984,21.2,92.9,59.0,6.1,2,Master's,Yes,Yes,No,10,85.1,Distinction
STU_11985,18.3,86.0,84.5,5.6,1,Bachelor's,Yes,No,Yes,5,100.0,Distinction
STU_11986,19.7,87.9,97.3,8.0,0,Some College,No,Yes,Yes,1,100.0,Distinction
STU_11987,18.4,96.4,81.2,5.4,2,Bachelor's,Yes,Yes,No,9,89.0,Distinction
STU_11988,10.8,83.2,81.5,8.7,2,Some College,Yes,Yes,No,5,96.1,Distinction
STU_11989,17.8,77.8,74.0,7.0,0,High School,No,Yes,Yes,6,94.8,Distinction
STU_11990,20.2,61.5,65.7,5.3,0,High School,Yes,No,No,9,64.3,Pass
STU_11991,19.9,83.3,81.1,6.6,0,Some College,Yes,No,Yes,2,100.0,Distinction
STU_11992,22.7,89.3,53.9,7.7,1,Master's,No,Yes,Yes,3,97.7,Distinction
STU_11993,19.6,80.3,67.0,6.6,2,High School,Yes,Yes,No,7,97.3,Distinction
STU_11994,17.3,79.0,50.7,7.2,2,High School,Yes,Yes,No,3,98.4,Distinction
STU_11995,22.0,71.4,63.6,8.1,2,Master's,Yes,Yes,No,2,97.0,Distinction
STU_11996,14.8,95.3,79.7,7.0,0,High School,Yes,No,Yes,7,100.0,Distinction
STU_11997,9.3,87.6,78.1,6.1,0,Bachelor's,No,Yes,No,8,84.5,Merit
STU_11998,13.9,80.6,72.6,6.8,0,High School,No,No,Yes,9,76.8,Merit
STU_11999,10.2,65.0,74.0,8.9,0,Bachelor's,Yes,No,No,2,89.1,Distinction
STU_12000,10.6,91.7,49.4,9.2,0,Some College,Yes,Yes,No,2,90.5,Distinction
STU_12001,14.1,74.7,67.5,4.8,1,High School,Yes,Yes,No,7,72.8,Merit
STU_12002,9.8,61.9,63.8,8.5,0,Bachelor's,Yes,No,No,4,79.6,Merit
STU_12003,13.0,85.8,64.1,7.5,2,Bachelor's,Yes,Yes,No,5,100.0,Distinction
STU_12004,2.7,77.2,79.2,8.3,2,Bachelor's,Yes,Yes,Yes,1,91.9,Distinction
STU_12005,16.4,84.3,61.7,6.5,1,Bachelor's,Yes,Yes,Yes,6,100.0,Distinction
STU_12006,15.0,45.0,64.7,5.1,0,Some College,Yes,No,Yes,10,51.1,Pass
STU_12007,9.7,55.9,47.0,7.9,3,Some College,No,Yes,Yes,8,75.0,Merit
STU_12008,19.3,80.4,68.5,6.1,4,Bachelor's,Yes,No,No,1,100.0,Distinction
STU_12009,21.1,61.6,58.9,5.5,0,Bachelor's,Yes,No,Yes,2,81.8,Merit
STU_12010,4.6,63.7,73.0,5.6,2,Bachelor's,Yes,No,No,7,78.0,Merit
STU_12011,10.0,63.8,60.6,7.9,3,Bachelor's,Yes,Yes,No,2,90.4,Distinction
STU_12012,10.0,79.8,73.3,7.4,1,High School,Yes,No,No,9,84.1,Merit
STU_12013,8.9,73.7,70.3,8.1,0,High School,Yes,Yes,No,6,89.3,Distinction
STU_12014,20.4,70.7,92.1,8.0,1,Some College,Yes,Yes,No,5,100.0,Distinction
STU_12015,13.7,73.1,78.0,6.7,1,Master's,Yes,No,Yes,7,94.2,Distinction
STU_12016,13.3,67.0,49.9,7.1,1,Bachelor's,Yes,Yes,No,10,64.2,Pass
STU_12017,2.0,98.3,56.8,6.6,4,Bachelor's,Yes,No,Yes,8,84.2,Merit
STU_12018,19.1,73.5,72.7,6.9,2,Some College,Yes,Yes,No,9,86.0,Distinction
STU_12019,6.9,84.6,60.8,6.0,0,High School,Yes,No,Yes,6,82.3,Merit
STU_12020,15.4,76.3,38.0,7.7,1,Master's,Yes,Yes,Yes,5,88.8,Distinction
STU_12021,16.8,90.3,88.2,8.5,2,Master's,Yes,No,No,7,100.0,Distinction
STU_12022,23.8,94.9,80.6,6.2,0,High School,Yes,Yes,No,2,100.0,Distinction
STU_12023,6.5,88.7,78.3,8.7,1,Bachelor's,Yes,Yes,No,8,95.4,Distinction
STU_12024,2.0,45.0,64.7,7.3,3,Some College,Yes,No,Yes,4,71.6,Merit
STU_12025,16.2,93.5,77.1,7.5,1,Some College,Yes,No,Yes,1,100.0,Distinction
STU_12026,26.7,79.1,63.5,5.2,0,Bachelor's,Yes,Yes,Yes,3,91.7,Distinction
STU_12027,23.1,65.9,74.5,5.0,0,Bachelor's,Yes,Yes,No,9,75.2,Merit
STU_12028,16.4,90.1,61.0,7.4,1,Bachelor's,Yes,Yes,No,4,95.3,Distinction
STU_12029,11.8,76.0,90.2,8.1,1,High School,Yes,Yes,No,10,89.0,Distinction
STU_12030,20.2,86.7,53.2,6.4,0,Some College,Yes,Yes,No,10,72.6,Merit
STU_12031,8.7,69.7,86.8,9.2,2,Some College,Yes,No,No,3,93.9,Distinction
STU_12032,18.1,84.6,72.5,8.1,0,Some College,Yes,Yes,No,4,98.6,Distinction
STU_12033,18.3,66.8,66.1,6.1,0,Some College,Yes,Yes,Yes,3,89.2,Distinction
STU_12034,21.9,80.0,74.0,7.2,1,Some College,Yes,No,No,3,98.4,Distinction
STU_12035,32.9,65.3,80.8,10.0,0,Some College,Yes,Yes,No,2,89.9,Distinction
STU_12036,17.6,91.6,88.4,5.7,3,Some College,Yes,No,Yes,6,100.0,Distinction
STU_12037,11.7,95.7,75.8,7.8,0,Bachelor's,Yes,No,Yes,10,87.9,Distinction
STU_12038,14.8,84.1,61.3,6.8,2,Bachelor's,Yes,No,Yes,6,100.0,Distinction
STU_12039,3.5,60.2,72.7,8.0,1,Bachelor's,Yes,No,Yes,10,67.1,Pass
STU_12040,10.5,86.2,93.8,8.7,1,High School,No,No,No,4,97.7,Distinction
STU_12041,12.3,80.7,88.2,6.7,2,Some College,Yes,Yes,Yes,8,100.0,Distinction
STU_12042,11.6,65.3,82.9,8.5,1,High School,Yes,Yes,Yes,6,87.5,Distinction
STU_12043,16.0,70.2,81.5,9.9,2,High School,Yes,No,No,8,83.5,Merit
STU_12044,9.7,53.2,80.4,7.3,1,Some College,Yes,Yes,No,6,82.2,Merit
STU_12045,22.3,92.4,85.9,8.1,1,High School,Yes,Yes,Yes,9,99.8,Distinction
STU_12046,15.0,69.0,66.5,6.5,2,Bachelor's,Yes,No,Yes,3,96.3,Distinction
STU_12047,14.9,89.1,55.7,7.2,2,Doctorate,No,No,No,3,96.8,Distinction
STU_12048,12.9,96.2,72.8,7.0,2,High School,Yes,Yes,No,2,98.0,Distinction
STU_12049,16.0,92.4,62.2,8.2,2,Bachelor's,Yes,No,No,10,87.8,Distinction
STU_12050,20.4,69.1,59.3,8.6,4,High School,Yes,No,Yes,6,92.7,Distinction
STU_12051,9.4,75.4,63.4,7.1,1,Bachelor's,Yes,No,Yes,7,89.3,Distinction
STU_12052,10.7,70.3,99.0,9.0,1,Bachelor's,Yes,No,Yes,7,94.7,Distinction
STU_12053,13.0,89.8,73.6,9.0,0,Master's,Yes,Yes,No,5,100.0,Distinction
STU_12054,6.3,89.7,76.3,8.2,1,High School,Yes,No,No,6,99.0,Distinction
STU_12055,9.7,68.1,57.3,6.6,1,Some College,No,No,Yes,7,73.1,Merit
STU_12056,11.9,93.3,49.9,6.5,3,High School,Yes,No,No,2,92.2,Distinction
STU_12057,20.7,66.8,62.2,6.2,1,Some College,Yes,No,No,10,67.3,Pass
STU_12058,16.7,87.3,89.3,8.3,2,Master's,Yes,Yes,No,7,100.0,Distinction
STU_12059,16.3,50.9,76.0,5.7,0,Bachelor's,Yes,Yes,Yes,1,80.4,Merit
STU_12060,20.5,82.1,79.2,8.0,1,Bachelor's,Yes,Yes,Yes,6,100.0,Distinction
STU_12061,14.1,62.2,80.9,5.9,3,Some College,Yes,No,Yes,8,88.9,Distinction
STU_12062,17.5,63.0,64.9,8.2,0,Master's,Yes,No,Yes,1,90.1,Distinction
STU_12063,14.3,87.3,88.7,7.2,0,Some College,Yes,Yes,No,1,100.0,Distinction
STU_12064,16.7,55.8,64.4,8.8,1,High School,Yes,No,Yes,6,83.6,Merit
STU_12065,11.2,85.6,88.9,8.6,2,Master's,Yes,No,No,5,100.0,Distinction
STU_12066,2.0,45.0,77.3,8.9,1,Some College,Yes,Yes,Yes,3,71.0,Merit
STU_12067,14.1,65.8,50.5,9.0,1,High School,Yes,Yes,Yes,10,59.6,Pass
STU_12068,24.2,81.6,63.0,7.4,2,High School,Yes,Yes,Yes,10,94.7,Distinction
STU_12069,21.0,89.4,50.6,5.8,0,Bachelor's,Yes,No,Yes,7,88.2,Distinction
STU_12070,21.3,67.7,86.0,5.9,2,Bachelor's,Yes,No,No,7,97.9,Distinction
STU_12071,23.0,60.5,71.7,4.7,0,Some College,Yes,Yes,No,7,74.4,Merit
STU_12072,15.6,75.4,45.3,5.9,1,Bachelor's,Yes,Yes,No,6,78.5,Merit
STU_12073,16.3,88.2,76.5,7.3,2,Bachelor's,Yes,No,No,4,100.0,Distinction
STU_12074,11.0,75.2,65.6,6.5,3,Master's,Yes,No,Yes,9,83.2,Merit
STU_12075,12.9,77.3,54.2,7.0,2,Bachelor's,Yes,No,No,9,85.0,Distinction
STU_12076,19.0,95.4,92.1,7.8,2,Bachelor's,Yes,Yes,Yes,7,100.0,Distinction
STU_12077,22.8,72.8,73.3,6.8,1,Bachelor's,Yes,Yes,No,7,91.6,Distinction
STU_12078,14.1,80.4,68.5,5.9,0,Some College,Yes,No,No,8,83.9,Merit
STU_12079,12.1,76.3,67.2,7.1,0,Some College,Yes,Yes,Yes,5,92.4,Distinction
STU_12080,15.0,88.3,53.8,6.1,3,Some College,Yes,Yes,No,9,85.2,Distinction
STU_12081,18.9,75.1,56.3,6.9,3,High School,No,No,No,6,81.5,Merit
STU_12082,5.6,96.4,87.4,8.8,4,Some College,Yes,No,Yes,7,99.5,Distinction
STU_12083,2.0,93.3,66.3,6.9,0,Some College,Yes,No,Yes,7,77.7,Merit
STU_12084,11.4,76.9,72.3,9.3,1,High School,Yes,No,Yes,9,77.1,Merit
STU_12085,7.1,53.8,47.5,8.9,2,High School,No,Yes,No,7,59.0,Pass
STU_12086,11.7,90.3,56.2,6.5,2,Some College,Yes,Yes,Yes,3,93.4,Distinction
STU_12087,14.0,87.1,79.3,5.9,2,Bachelor's,Yes,Yes,No,6,100.0,Distinction
STU_12088,12.1,55.9,76.5,7.1,2,Master's,Yes,No,No,6,81.9,Merit
STU_12089,24.4,89.3,93.0,8.6,1,Some College,Yes,Yes,No,7,100.0,Distinction
STU_12090,17.1,45.0,88.1,6.6,0,Some College,Yes,No,Yes,6,85.1,Distinction
STU_12091,17.0,59.9,69.2,8.3,0,Some College,Yes,Yes,No,4,84.3,Merit
STU_12092,19.0,71.3,77.7,8.7,0,High School,Yes,Yes,Yes,6,94.6,Distinction
STU_12093,7.6,99.3,68.2,6.3,1,High School,Yes,Yes,No,3,97.8,Distinction
STU_12094,21.8,74.5,96.7,6.4,0,Bachelor's,Yes,No,No,1,99.9,Distinction
STU_12095,14.5,90.7,85.8,8.1,0,Some College,Yes,Yes,No,1,100.0,Distinction
STU_12096,19.4,97.1,74.0,7.4,2,Bachelor's,Yes,No,No,5,100.0,Distinction
STU_12097,8.0,67.0,74.4,6.4,3,Bachelor's,Yes,Yes,No,8,87.4,Distinction
STU_12098,4.9,87.4,89.3,6.8,3,High School,Yes,No,Yes,3,100.0,Distinction
STU_12099,20.3,90.5,79.0,7.1,0,Some College,Yes,No,No,2,100.0,Distinction
STU_12100,17.4,88.9,90.7,5.3,0,Some College,Yes,Yes,Yes,8,96.8,Distinction
STU_12101,9.1,60.3,45.7,8.1,0,Some College,No,No,Yes,9,53.1,Pass
STU_12102,9.3,58.5,77.5,6.6,5,Some College,Yes,No,Yes,9,81.9,Merit
STU_12103,22.3,46.2,65.8,4.0,1,Doctorate,Yes,No,No,2,59.9,Pass
STU_12104,7.3,84.6,93.1,7.2,0,Bachelor's,Yes,No,Yes,8,96.7,Distinction
STU_12105,25.7,91.6,90.6,6.3,3,Master's,Yes,Yes,No,2,100.0,Distinction
STU_12106,9.1,67.2,72.4,9.2,1,High School,Yes,Yes,No,7,74.4,Merit
STU_12107,19.1,81.7,90.4,6.5,3,High School,Yes,Yes,No,8,100.0,Distinction
STU_12108,12.9,89.2,93.4,5.9,0,High School,Yes,No,No,1,97.5,Distinction
STU_12109,18.9,89.5,72.9,7.8,1,Some College,Yes,Yes,Yes,8,97.2,Distinction
STU_12110,11.5,66.7,99.0,6.4,1,Some College,Yes,No,No,3,93.5,Distinction
STU_12111,13.9,68.1,71.6,6.3,3,Bachelor's,Yes,No,No,1,94.0,Distinction
STU_12112,15.3,82.8,69.4,7.8,3,Some College,Yes,No,No,7,100.0,Distinction
STU_12113,8.5,86.2,82.4,6.0,1,Master's,Yes,Yes,Yes,10,87.5,Distinction
STU_12114,19.8,79.7,67.8,5.5,0,Master's,No,Yes,Yes,3,89.4,Distinction
STU_12115,11.7,78.2,73.0,9.3,1,High School,Yes,Yes,No,8,85.3,Distinction
STU_12116,13.5,76.1,88.9,7.9,5,Master's,Yes,Yes,Yes,9,100.0,Distinction
STU_12117,8.5,77.1,72.2,6.9,2,Some College,No,Yes,No,2,90.2,Distinction
STU_12118,2.0,86.2,51.7,7.2,2,Some College,Yes,Yes,Yes,1,76.6,Merit
STU_12119,13.8,90.1,76.4,7.8,1,Bachelor's,Yes,No,Yes,8,99.3,Distinction
STU_12120,30.7,82.5,63.6,8.4,1,High School,Yes,Yes,Yes,10,94.3,Distinction
STU_12121,20.1,80.1,82.4,6.3,1,Master's,Yes,Yes,No,6,100.0,Distinction
STU_12122,14.9,82.4,80.4,7.6,2,Bachelor's,Yes,Yes,No,10,96.9,Distinction
STU_12123,13.3,81.3,89.7,6.6,3,Master's,Yes,Yes,Yes,1,100.0,Distinction
STU_12124,15.1,85.9,82.9,7.0,1,Doctorate,Yes,Yes,Yes,3,100.0,Distinction
STU_12125,18.6,65.2,85.1,7.4,1,Some College,Yes,Yes,No,9,77.7,Merit
STU_12126,7.3,67.2,64.0,7.2,0,High School,Yes,No,Yes,9,69.6,Pass
STU_12127,22.2,45.0,81.6,8.1,0,High School,Yes,Yes,No,6,88.1,Distinction
STU_12128,19.6,61.2,95.6,7.8,4,Some College,Yes,No,Yes,3,100.0,Distinction
STU_12129,19.7,89.7,63.7,5.4,0,High School,Yes,Yes,No,8,87.1,Distinction
STU_12130,17.9,86.3,93.6,5.6,3,Bachelor's,Yes,No,No,6,100.0,Distinction
STU_12131,15.1,53.4,65.4,6.8,2,Some College,Yes,No,No,1,84.1,Merit
STU_12132,19.4,86.5,61.8,9.4,2,Doctorate,Yes,No,No,6,95.5,Distinction
STU_12133,18.8,69.4,75.6,6.2,4,Bachelor's,Yes,No,Yes,5,94.2,Distinction
STU_12134,12.7,91.6,80.6,7.0,2,High School,Yes,Yes,Yes,8,100.0,Distinction
STU_12135,11.3,84.2,82.9,6.6,3,Some College,No,Yes,No,2,97.4,Distinction
STU_12136,15.7,90.4,60.5,6.5,0,Some College,Yes,Yes,No,7,90.5,Distinction
STU_12137,25.1,86.4,77.2,7.4,2,Some College,Yes,Yes,Yes,6,100.0,Distinction
STU_12138,6.9,77.5,63.8,8.9,2,Some College,Yes,Yes,No,1,88.2,Distinction
STU_12139,5.5,84.9,54.1,7.7,0,High School,Yes,No,No,8,71.3,Merit
STU_12140,16.1,78.8,60.9,6.2,2,Bachelor's,No,Yes,No,6,85.3,Distinction
STU_12141,15.3,72.3,63.0,10.0,2,Some College,No,Yes,Yes,3,76.7,Merit
STU_12142,16.1,82.6,78.3,7.3,3,Bachelor's,Yes,Yes,No,5,100.0,Distinction
STU_12143,16.6,66.0,85.8,6.5,0,Bachelor's,Yes,No,Yes,7,95.0,Distinction
STU_12144,13.5,65.4,54.3,8.9,2,High School,Yes,No,No,9,69.5,Pass
STU_12145,24.7,83.1,76.2,6.6,0,High School,Yes,Yes,Yes,4,100.0,Distinction
STU_12146,4.6,79.3,57.9,9.2,2,Bachelor's,Yes,Yes,No,2,79.1,Merit
STU_12147,9.6,85.8,79.5,6.2,1,Doctorate,Yes,Yes,Yes,3,100.0,Distinction
STU_12148,14.3,76.2,64.5,8.9,1,Some College,Yes,No,Yes,7,100.0,Distinction
STU_12149,4.3,45.0,59.4,7.4,1,Some College,No,Yes,Yes,8,63.4,Pass
STU_12150,13.9,94.9,81.6,8.7,0,High School,No,No,Yes,5,99.2,Distinction
STU_12151,25.8,94.8,65.0,9.5,0,Some College,Yes,Yes,No,3,97.8,Distinction
STU_12152,15.1,75.2,68.2,5.8,0,Some College,Yes,Yes,Yes,1,87.5,Distinction
STU_12153,16.5,86.5,45.4,8.7,2,Some College,Yes,No,No,10,74.0,Merit
STU_12154,6.8,64.3,83.4,5.5,3,Bachelor's,Yes,No,No,1,86.6,Distinction
STU_12155,11.0,97.1,81.9,5.9,0,Some College,Yes,No,No,2,99.2,Distinction
STU_12156,12.6,74.1,72.1,6.2,0,High School,Yes,Yes,Yes,5,83.5,Merit
STU_12157,12.9,93.7,53.7,7.8,1,Some College,Yes,No,Yes,3,96.5,Distinction
STU_12158,23.3,70.1,86.5,7.2,2,Master's,Yes,Yes,Yes,7,100.0,Distinction
STU_12159,18.6,82.0,64.0,7.0,0,Some College,Yes,Yes,No,2,97.5,Distinction
STU_12160,7.8,82.0,66.6,7.4,0,Doctorate,No,Yes,Yes,2,91.6,Distinction
STU_12161,16.6,90.1,99.0,7.9,0,Some College,Yes,Yes,No,3,100.0,Distinction
STU_12162,18.2,96.7,63.6,8.0,1,Some College,Yes,No,Yes,1,96.2,Distinction
STU_12163,22.4,89.9,80.9,8.5,0,High School,Yes,Yes,No,2,100.0,Distinction
STU_12164,25.3,86.4,78.7,9.4,1,Bachelor's,Yes,No,Yes,5,100.0,Distinction
STU_12165,8.4,95.0,76.7,7.2,2,Some College,Yes,Yes,Yes,3,100.0,Distinction
STU_12166,9.7,52.9,75.4,6.6,2,Bachelor's,Yes,Yes,No,10,68.0,Pass
STU_12167,6.8,75.9,76.5,7.9,0,Bachelor's,Yes,No,No,6,93.2,Distinction
STU_12168,13.5,93.3,75.3,5.8,2,Bachelor's,Yes,No,No,2,95.4,Distinction
STU_12169,18.0,64.0,71.4,6.4,1,High School,Yes,No,Yes,8,87.6,Distinction
STU_12170,21.4,77.7,90.1,8.4,4,Bachelor's,Yes,No,No,4,100.0,Distinction
STU_12171,14.5,73.6,56.2,7.1,0,Some College,Yes,Yes,No,3,82.2,Merit
STU_12172,12.9,80.8,84.3,5.8,2,Some College,Yes,No,Yes,5,100.0,Distinction
STU_12173,16.0,82.1,81.9,5.4,2,Some College,Yes,No,Yes,8,91.5,Distinction
STU_12174,9.6,79.6,80.4,7.3,0,Bachelor's,Yes,Yes,No,9,87.7,Distinction
STU_12175,28.6,83.2,85.4,8.6,3,High School,Yes,No,No,1,100.0,Distinction
STU_12176,4.6,88.8,70.9,8.6,1,Some College,Yes,No,No,4,90.4,Distinction
STU_12177,16.2,55.4,49.6,7.3,2,Some College,No,Yes,No,6,76.8,Merit
STU_12178,28.2,80.6,71.1,9.6,0,Some College,Yes,No,Yes,6,99.3,Distinction
STU_12179,15.0,62.3,60.1,7.1,0,High School,Yes,Yes,No,9,66.0,Pass
STU_12180,13.8,84.0,63.2,7.0,1,High School,Yes,No,No,1,89.1,Distinction
STU_12181,12.7,79.9,57.1,4.1,0,High School,Yes,Yes,No,5,65.0,Pass
STU_12182,13.8,84.3,66.3,6.7,1,Some College,Yes,Yes,No,10,85.9,Distinction
STU_12183,23.9,81.4,64.8,8.2,1,Master's,Yes,No,No,1,98.0,Distinction
STU_12184,2.0,65.1,43.5,9.1,2,High School,Yes,Yes,Yes,6,59.5,Pass
STU_12185,25.0,85.7,80.4,6.2,1,Some College,Yes,Yes,Yes,9,100.0,Distinction
STU_12186,5.7,62.5,98.6,7.8,0,Some College,Yes,No,Yes,4,91.3,Distinction
STU_12187,13.3,79.3,79.3,8.5,2,Bachelor's,Yes,No,No,10,92.1,Distinction
STU_12188,12.2,92.5,69.6,7.2,1,High School,Yes,No,Yes,10,84.7,Merit
STU_12189,18.8,86.3,71.3,4.5,0,High School,Yes,Yes,No,9,77.7,Merit
STU_12190,4.6,80.5,66.9,7.5,0,High School,Yes,Yes,Yes,3,81.2,Merit
STU_12191,18.0,80.7,73.1,8.1,0,Doctorate,Yes,No,Yes,7,100.0,Distinction
STU_12192,28.2,71.5,71.6,6.1,0,Bachelor's,Yes,No,No,5,91.0,Distinction
STU_12193,6.1,45.0,61.9,6.9,4,High School,Yes,Yes,No,10,61.3,Pass
STU_12194,16.2,85.0,92.2,5.8,1,Some College,Yes,No,Yes,1,99.8,Distinction
STU_12195,10.7,86.8,54.2,4.1,0,High School,Yes,Yes,No,7,65.5,Pass
STU_12196,17.8,56.6,80.6,8.4,0,High School,Yes,Yes,No,8,77.7,Merit
STU_12197,15.1,81.9,70.8,7.2,0,Bachelor's,Yes,Yes,Yes,6,96.2,Distinction
STU_12198,10.8,88.4,94.8,9.1,1,Some College,Yes,Yes,Yes,1,96.7,Distinction
STU_12199,18.2,54.8,76.1,8.2,0,Bachelor's,Yes,Yes,No,9,77.0,Merit
STU_12200,26.7,87.9,67.7,6.8,1,Some College,Yes,No,Yes,7,100.0,Distinction
STU_12201,13.8,59.3,69.0,7.1,1,Bachelor's,Yes,Yes,No,6,88.4,Distinction
STU_12202,19.7,65.1,72.5,7.9,3,Some College,Yes,No,No,4,95.1,Distinction
STU_12203,6.6,71.2,58.3,8.4,0,Some College,Yes,No,Yes,3,75.3,Merit
STU_12204,8.8,82.0,62.8,7.6,1,Bachelor's,No,No,Yes,4,87.5,Distinction
STU_12205,18.1,78.7,50.6,8.5,2,High School,Yes,Yes,Yes,1,91.4,Distinction
STU_12206,24.6,85.0,60.9,6.8,1,Bachelor's,Yes,Yes,No,9,98.8,Distinction
STU_12207,17.3,83.4,73.1,6.0,2,Master's,Yes,No,No,2,97.7,Distinction
STU_12208,13.0,96.2,75.6,7.1,2,High School,Yes,Yes,No,2,100.0,Distinction
STU_12209,15.0,72.9,48.2,7.4,1,Master's,Yes,No,Yes,3,87.7,Distinction
STU_12210,6.9,68.6,70.4,5.8,1,High School,Yes,Yes,Yes,1,74.8,Merit
STU_12211,18.9,45.0,78.8,5.6,4,Some College,Yes,Yes,Yes,10,75.4,Merit
STU_12212,20.7,64.4,70.0,7.7,2,Bachelor's,No,No,Yes,3,86.1,Distinction
STU_12213,12.1,88.1,64.4,6.7,3,Bachelor's,No,No,No,4,95.3,Distinction
STU_12214,11.9,91.4,67.1,7.0,0,High School,Yes,Yes,No,9,83.3,Merit
STU_12215,16.7,85.9,65.5,6.8,1,Bachelor's,Yes,Yes,No,5,97.4,Distinction
STU_12216,12.2,94.6,64.4,9.0,3,Doctorate,Yes,No,No,6,100.0,Distinction
STU_12217,14.6,65.7,74.1,8.7,0,High School,Yes,Yes,Yes,1,85.0,Distinction
STU_12218,28.6,72.2,99.0,5.7,4,Master's,Yes,Yes,Yes,3,100.0,Distinction
STU_12219,13.4,67.4,63.1,6.6,0,Bachelor's,No,Yes,Yes,7,81.1,Merit
STU_12220,12.7,90.5,68.2,8.2,3,Master's,Yes,Yes,Yes,7,100.0,Distinction
STU_12221,10.8,84.6,71.4,7.9,1,High School,Yes,No,No,10,72.2,Merit
STU_12222,19.8,68.4,63.8,7.2,0,Bachelor's,Yes,Yes,Yes,1,90.9,Distinction
STU_12223,13.8,78.7,85.2,5.8,3,High School,Yes,No,No,9,86.0,Distinction
STU_12224,10.8,88.4,43.5,6.4,0,Master's,Yes,No,No,1,83.9,Merit
STU_12225,23.6,95.6,65.6,6.6,0,Bachelor's,Yes,No,Yes,7,100.0,Distinction
STU_12226,24.2,84.4,81.8,7.5,0,Some College,Yes,Yes,No,2,100.0,Distinction
STU_12227,11.1,89.9,68.5,9.2,2,High School,Yes,Yes,No,9,83.4,Merit
STU_12228,2.9,93.8,62.1,6.4,5,Bachelor's,Yes,No,Yes,9,85.3,Distinction
STU_12229,21.5,45.0,77.3,6.0,0,Bachelor's,Yes,Yes,No,9,70.9,Merit
STU_12230,10.5,85.0,82.9,7.1,1,Some College,No,No,Yes,4,93.5,Distinction
STU_12231,20.1,78.6,74.5,8.4,0,Some College,Yes,Yes,No,6,95.9,Distinction
STU_12232,2.2,80.9,62.4,5.5,2,Bachelor's,Yes,No,Yes,2,74.9,Merit
STU_12233,20.8,77.0,77.5,8.9,0,Some College,Yes,No,Yes,3,97.3,Distinction
STU_12234,7.1,71.3,67.2,7.0,0,High School,Yes,Yes,No,6,84.3,Merit
STU_12235,19.7,72.7,80.9,6.3,0,Master's,Yes,Yes,No,1,95.7,Distinction
STU_12236,15.1,45.0,89.8,5.3,1,Some College,Yes,Yes,Yes,7,81.7,Merit
STU_12237,8.8,54.9,40.7,8.0,3,Some College,Yes,Yes,Yes,2,76.9,Merit
STU_12238,12.4,69.7,73.3,7.0,1,High School,Yes,Yes,Yes,8,87.9,Distinction
STU_12239,19.5,83.6,51.2,7.4,0,Master's,Yes,No,Yes,5,90.2,Distinction
STU_12240,15.7,67.8,99.0,6.1,1,High School,Yes,Yes,No,7,95.3,Distinction
STU_12241,18.8,60.0,66.4,6.8,2,Bachelor's,Yes,Yes,No,8,86.4,Distinction
STU_12242,27.8,56.9,81.0,6.6,0,Master's,Yes,Yes,No,3,95.3,Distinction
STU_12243,4.8,76.8,71.6,7.1,0,High School,Yes,Yes,No,6,88.2,Distinction
STU_12244,25.5,78.6,62.4,6.4,0,Bachelor's,Yes,Yes,No,9,87.4,Distinction
STU_12245,15.7,65.6,60.9,5.4,2,Some College,Yes,No,No,4,81.3,Merit
STU_12246,9.2,87.9,91.0,10.0,1,Bachelor's,Yes,No,No,10,81.3,Merit
STU_12247,6.4,56.0,83.5,5.6,1,Some College,Yes,Yes,Yes,7,77.1,Merit
STU_12248,13.8,84.4,95.3,7.4,0,Bachelor's,Yes,Yes,No,1,100.0,Distinction
STU_12249,21.0,90.2,72.7,5.1,0,Some College,Yes,No,No,7,87.5,Distinction
STU_12250,14.2,72.3,75.5,4.8,4,High School,Yes,Yes,No,9,80.2,Merit
STU_12251,24.8,52.3,68.8,7.3,0,Master's,Yes,Yes,No,10,79.7,Merit
STU_12252,5.6,73.0,68.6,7.4,3,High School,Yes,No,Yes,8,81.1,Merit
STU_12253,14.9,79.1,59.5,8.7,1,Bachelor's,No,Yes,No,4,89.2,Distinction
STU_12254,6.9,87.1,73.0,7.7,0,High School,Yes,Yes,No,3,92.7,Distinction
STU_12255,17.4,56.3,62.5,7.0,1,Some College,Yes,No,Yes,7,85.3,Distinction
STU_12256,20.8,89.8,77.3,6.1,4,Bachelor's,Yes,Yes,Yes,1,100.0,Distinction
STU_12257,12.3,95.2,74.0,9.0,1,High School,Yes,No,Yes,8,95.3,Distinction
STU_12258,2.0,55.5,75.5,8.3,3,Master's,Yes,Yes,No,1,78.7,Merit
STU_12259,16.3,61.1,92.1,5.7,0,Some College,Yes,No,No,7,82.5,Merit
STU_12260,17.8,70.3,71.5,7.2,1,Some College,Yes,Yes,No,6,96.3,Distinction
